,ID,has_eth_conflict_raw,unusual_insult,historical_reference,call_for_reconciliation,neutral_sentiment,negative_text_without_ethnic_conflict,sarcasm,contrast,migrantophobia,secondary_topic,correct,model_1,model_2,model_3,model
347,844781949,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
348,773336446,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
349,913823939,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
350,360063076,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
351,759218295,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
352,1069451445,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
353,1780581,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3
354,842957802,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
355,439947416,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
356,461449185,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
357,1029788082,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
358,892033662,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
359,4863847,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
360,771365191,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
361,557297499,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
362,818984076,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3
363,770298880,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
364,1533022,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
365,450875479,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3
366,815848,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
367,459687703,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
368,822198312,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
369,513501817,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
370,768883925,1,1,0,0,0,0,1,1,0,0,1,0,0,1,3
371,693526622,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
372,564661578,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
373,839752312,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
374,890022996,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3
375,2880773,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
376,815122771,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
377,818978254,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
378,760075329,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
379,978410449,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
380,762765616,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3
381,1043323724,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
382,791160197,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
383,1744871,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
384,1069736057,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
385,857546843,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
386,971157253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
387,844139851,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
388,723534977,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
389,841458862,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
390,804680727,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
391,735375735,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
392,3991382,1,0,0,0,1,0,0,0,0,1,1,0,0,1,3
393,713438092,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
394,796784971,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
395,566677552,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
396,900367,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
397,678451393,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
398,714810014,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
399,885615912,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
400,481139581,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
401,539877142,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
402,376952366,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
403,734031061,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
404,860727700,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
405,821798908,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
406,828437879,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
407,1073193616,1,1,0,1,0,0,0,0,1,0,1,0,0,1,3
408,708647118,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3
409,773561826,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3
410,819463950,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
411,777568039,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3
412,1042998252,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
413,443820820,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
414,983939225,1,0,1,0,0,0,1,1,0,0,1,0,0,1,3
415,795706121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
416,935103294,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3
417,1024500063,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
418,919834230,0,0,1,0,1,0,0,1,0,0,1,0,0,1,3
419,1039272826,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
420,700104998,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
421,863977963,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3
422,767684631,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
423,1052785710,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
424,715735416,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3
425,3622749,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
426,1980509,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
427,484453821,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
428,1057542581,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
429,830305353,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3
430,922213368,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3
431,866237850,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
432,814516892,0,0,1,1,0,0,0,1,0,0,1,0,0,1,3
433,725717600,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
434,392176366,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3
435,807196910,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3
436,818435261,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
437,831043789,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3
438,805831089,1,0,1,0,0,0,1,1,0,0,1,0,0,1,3
439,991277239,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
440,1023940829,0,0,0,0,0,0,1,1,1,0,1,0,0,1,3
441,876284417,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
442,729192927,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
443,884368486,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3
444,841683701,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
445,790318615,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
446,699360807,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
447,769888550,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3
448,844804308,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
449,798810567,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
450,865788996,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
451,375233976,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
452,712127706,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3
453,769179952,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
454,616172050,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
455,721600326,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
456,898732986,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
15,1091145689,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
88,727518909,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
177,975195943,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
204,3586945,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
223,930752883,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3
225,767865892,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
233,811609442,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
265,640075263,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
271,759385726,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3
289,755628020,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
359,498023778,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
377,1011641885,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
424,1066740631,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3
449,883942676,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3
470,1061067290,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
582,928855947,0,0,1,0,1,0,0,0,0,1,1,0,0,1,3
609,775324101,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3
616,665721531,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
638,799508197,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3
655,4421858,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
877,668132413,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
894,522156012,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
904,733546476,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
906,1243282,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
917,761934814,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
935,765034257,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
950,881712076,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1023,815788574,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1044,996348855,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1232,997911094,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1255,392000727,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1272,473507412,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1415,804016858,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1449,745884766,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1455,842559340,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1472,899760275,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1479,866439151,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1504,345085338,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1511,1063261985,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1536,991128243,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1590,986930,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1603,1008977665,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1638,887748475,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1698,823450689,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
1701,1015977161,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1704,1057509160,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1711,908155137,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
1716,947911776,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3
1723,837966761,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
1735,936995087,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3
1736,892303623,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3
1755,58073,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1765,1069979877,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1774,733561347,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1778,735485200,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1784,815653103,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1786,3663268,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
1790,713262862,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3
1802,798034442,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3
1804,817246530,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1805,745903178,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1810,928157535,1,0,0,1,0,1,0,0,0,0,1,0,0,1,3
1812,777339850,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1814,699260103,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
1815,694313244,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1816,788482366,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
1817,1075477495,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1820,4521141,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1821,841995858,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1822,521324230,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
1824,884744749,1,1,0,0,0,0,0,1,0,0,1,0,0,1,3
1826,494363472,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1833,928889272,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1836,842926365,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1838,860209288,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
1841,630095153,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1845,376645329,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
1847,740792344,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3
1853,735124,1,1,1,0,0,0,0,0,0,1,1,0,0,1,3
1863,1069375675,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1864,765102123,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
1866,899015627,1,0,0,1,0,0,0,0,0,1,1,0,0,1,3
1873,1003500976,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1874,995216215,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1877,798962492,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
1879,715502255,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1880,334120674,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1887,583731079,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3
1889,994023883,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
1893,707986624,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3
1894,4569348,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1898,536285001,1,0,0,0,1,0,0,0,0,1,1,0,0,1,3
1900,785677796,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
1902,873300573,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1904,562031145,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1906,996837039,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1907,873393540,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1908,762811908,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1912,778708289,1,0,0,0,1,0,0,0,0,1,1,0,0,1,3
1916,803458727,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1920,848042643,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
1925,671570881,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3
1929,919483952,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3
1935,989491466,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3
1943,722207686,1,0,0,0,1,0,0,0,1,0,1,0,0,1,3
1951,913866228,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1952,332504144,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1959,1225149,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1960,1049275793,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1961,1069095022,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3
1963,438955063,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3
1969,1049965397,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1970,1243524,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
1971,900894960,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3
1974,1086277282,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
1975,698829206,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3
1978,852242194,1,1,0,1,0,0,0,0,1,0,1,0,0,1,3
1980,3197805,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3
1983,572733,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1991,999037304,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
1995,610070856,1,0,0,0,0,0,0,1,0,1,1,0,0,1,3
1996,544131395,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
1999,927916692,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3
2000,771148366,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
2003,1029031851,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2004,500083873,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3
2006,716376089,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3
2007,686998098,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
2009,746139740,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
2012,892878379,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
2013,798804366,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
2014,1036402331,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
2018,1063388964,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3
2020,1069734187,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
2021,773113769,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3
1698,823450689,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1699,297771,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1700,3649063,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1701,1015977161,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1702,905935,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1703,1209863,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1704,1057509160,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1705,1223765,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1706,1408156,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1707,920933761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1708,4975281,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1709,1687181,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1710,1823801,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1711,908155137,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1712,3266341,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1713,3956863,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1714,5161201,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1715,325712078,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1716,947911776,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1717,326773785,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1718,333795398,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1719,339495559,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1720,391223211,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1721,456739616,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1722,468715298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1723,837966761,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1724,497445287,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1725,510946482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1726,581554041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1727,665108494,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1728,674809361,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1729,704839066,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1730,705196055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1731,706413769,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1732,707881453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1733,716222756,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1734,716457740,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1735,936995087,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1736,892303623,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1737,716711019,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1738,729173137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1739,732623596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1740,735587426,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1741,741175581,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1742,745884800,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1743,468779137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1744,749799615,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1745,756131038,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1746,796596285,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1747,775291358,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1748,778331599,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1749,782499470,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1750,787837669,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1751,793889858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1752,800220591,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1753,804060495,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1754,805309320,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1755,58073,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1756,742844043,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1757,809385180,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1758,814204081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1759,814221873,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1760,711270569,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1761,817417538,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1762,822488679,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1763,834449009,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1764,838916146,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1765,1069979877,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1766,846078495,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1767,848939303,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1768,858990451,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1769,860822064,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1770,863037329,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1771,869222079,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1772,869849054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1773,874116073,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1774,733561347,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1775,874783236,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1776,875097912,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1777,878512120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1778,735485200,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1779,909867157,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1780,923564631,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1781,933228103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1782,934398991,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1783,934728331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1784,815653103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1785,950762929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1786,3663268,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1787,956595877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1788,969277626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1789,971286058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1790,713262862,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1791,992048349,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1792,1007099890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1793,1024129281,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1794,1026219179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1795,1036481964,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1796,1048511567,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1797,1051306843,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1798,1068334246,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1799,1069287170,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1800,768409910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1801,1073104754,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1802,798034442,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1803,298883,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1804,817246530,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1805,745903178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1806,892338,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1807,1006656,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1808,1019165,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1809,1397967,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1810,928157535,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1811,1537795,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1812,777339850,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1813,1699920,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1814,699260103,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1815,694313244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1816,788482366,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1817,1075477495,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1818,1933883,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1819,2431663,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1820,4521141,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1821,841995858,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1822,521324230,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1823,717330528,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1824,884744749,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1825,851077560,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1826,494363472,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1827,896654105,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1828,3404165,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1829,3589688,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1830,3644998,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
